city;type;lat;long;y_proj;x_proj
arequipa;regional;-16.44211534;-71.57292591;-1945685.942;2833608.949
arequipa;regional;-16.44206137;-71.5728931;-1945680.017;2833613.371
arequipa;regional;-16.44200649;-71.57286003;-1945673.989;2833617.836
arequipa;regional;-16.44195027;-71.57282642;-1945667.81;2833622.379
arequipa;regional;-16.44189275;-71.57279209;-1945661.488;2833627.02
arequipa;regional;-16.44183406;-71.5727567;-1945655.042;2833631.797
arequipa;regional;-16.44177478;-71.57272056;-1945648.536;2833636.667
arequipa;regional;-16.44171481;-71.572684;-1945641.954;2833641.594
arequipa;regional;-16.44165447;-71.5726478;-1945635.324;2833646.483
arequipa;regional;-16.44159384;-71.57261106;-1945628.667;2833651.438
arequipa;regional;-16.44153341;-71.57257441;-1945622.033;2833656.381
arequipa;regional;-16.44147319;-71.57253765;-1945615.424;2833661.333
arequipa;regional;-16.4414133;-71.57250121;-1945608.85;2833666.245
arequipa;regional;-16.44135394;-71.57246499;-1945602.336;2833671.124
arequipa;regional;-16.4412952;-71.57242914;-1945595.889;2833675.954
arequipa;regional;-16.4412371;-71.57239346;-1945589.516;2833680.756
arequipa;regional;-16.44117954;-71.57235796;-1945583.203;2833685.531
arequipa;regional;-16.44112216;-71.57232252;-1945576.911;2833690.297
arequipa;regional;-16.44106425;-71.57228684;-1945570.561;2833695.095
arequipa;regional;-16.44100608;-71.5722512;-1945564.178;2833699.895
arequipa;regional;-16.44094839;-71.57221562;-1945557.852;2833704.68
arequipa;regional;-16.44089267;-71.57218098;-1945551.745;2833709.333
arequipa;regional;-16.44083843;-71.57214735;-1945545.799;2833713.853
arequipa;regional;-16.44078609;-71.57211496;-1945540.061;2833718.207
arequipa;regional;-16.44073764;-71.5720851;-1945534.747;2833722.223
arequipa;regional;-16.4406933;-71.57205766;-1945529.886;2833725.912
arequipa;regional;-16.44062141;-71.57201346;-1945522.001;2833731.859
arequipa;regional;-16.44057069;-71.57198242;-1945516.435;2833736.039
arequipa;regional;-16.44051155;-71.57194714;-1945509.936;2833740.81
arequipa;regional;-16.44044108;-71.57190629;-1945502.174;2833746.359
arequipa;regional;-16.44040268;-71.57188381;-1945497.948;2833749.408
arequipa;regional;-16.44036319;-71.57186065;-1945493.602;2833752.548
arequipa;regional;-16.44032592;-71.57183816;-1945489.509;2833755.584
arequipa;regional;-16.44028789;-71.57181523;-1945485.332;2833758.679
arequipa;regional;-16.44024829;-71.57179052;-1945480.993;2833761.996
arequipa;regional;-16.44020693;-71.57176436;-1945476.465;2833765.5
arequipa;regional;-16.44016389;-71.57173683;-1945471.757;2833769.183
arequipa;regional;-16.44011978;-71.57170868;-1945466.932;2833772.949
arequipa;regional;-16.44007592;-71.57168111;-1945462.129;2833776.646
arequipa;regional;-16.44003175;-71.57165369;-1945457.288;2833780.33
arequipa;regional;-16.43998718;-71.57162673;-1945452.394;2833783.967
arequipa;regional;-16.43994613;-71.57160164;-1945447.888;2833787.347
arequipa;regional;-16.43990902;-71.57157899;-1945443.816;2833790.398
arequipa;regional;-16.43987108;-71.57155529;-1945439.659;2833793.579
arequipa;regional;-16.43983204;-71.57153145;-1945435.375;2833796.79
arequipa;regional;-16.43979445;-71.57150827;-1945431.253;2833799.908
arequipa;regional;-16.43975517;-71.57148446;-1945426.94;2833803.12
arequipa;regional;-16.43971566;-71.57146023;-1945422.605;2833806.381
arequipa;regional;-16.43967724;-71.57143663;-1945418.39;2833809.557
arequipa;regional;-16.4396389;-71.57141294;-1945414.186;2833812.743
arequipa;regional;-16.43959965;-71.57138819;-1945409.889;2833816.06
arequipa;regional;-16.4395594;-71.57136285;-1945405.482;2833819.457
arequipa;regional;-16.43952012;-71.57133799;-1945401.182;2833822.787
arequipa;regional;-16.43948319;-71.57131481;-1945397.137;2833825.897
arequipa;regional;-16.43944857;-71.57129346;-1945393.34;2833828.768
arequipa;regional;-16.439416;-71.57127337;-1945389.769;2833831.47
arequipa;regional;-16.43938416;-71.57125367;-1945386.278;2833834.118
arequipa;regional;-16.43935177;-71.57123401;-1945382.722;2833836.77
arequipa;regional;-16.43931905;-71.57121441;-1945379.126;2833839.418
arequipa;regional;-16.43928789;-71.5711962;-1945375.697;2833841.888
arequipa;regional;-16.43925749;-71.57117839;-1945372.351;2833844.303
arequipa;regional;-16.43922609;-71.5711603;-1945368.892;2833846.763
arequipa;regional;-16.4391956;-71.57114164;-1945365.545;2833849.277
arequipa;regional;-16.43916781;-71.57112443;-1945362.5;2833851.59
arequipa;regional;-16.43914237;-71.57110824;-1945359.716;2833853.757
arequipa;regional;-16.43911805;-71.57109293;-1945357.052;2833855.809
arequipa;regional;-16.43909306;-71.57107738;-1945354.314;2833857.898
arequipa;regional;-16.43906577;-71.57106073;-1945351.319;2833860.141
arequipa;regional;-16.43903607;-71.5710432;-1945348.052;2833862.515
arequipa;regional;-16.43900568;-71.57102514;-1945344.71;2833864.959
arequipa;regional;-16.43897445;-71.57100641;-1945341.279;2833867.489
arequipa;regional;-16.43894113;-71.57098619;-1945337.621;2833870.216
arequipa;regional;-16.43890719;-71.57096471;-1945333.906;2833873.093
arequipa;regional;-16.43887395;-71.57094384;-1945330.265;2833875.892
arequipa;regional;-16.43884195;-71.57092471;-1945326.749;2833878.478
arequipa;regional;-16.43881133;-71.57090635;-1945323.384;2833880.959
arequipa;regional;-16.43878092;-71.57088812;-1945320.042;2833883.421
arequipa;regional;-16.43874951;-71.57086854;-1945316.601;2833886.051
arequipa;regional;-16.43871536;-71.57084683;-1945312.863;2833888.956
arequipa;regional;-16.4386772;-71.57082294;-1945308.682;2833892.162
arequipa;regional;-16.43863497;-71.57079682;-1945304.053;2833895.674
arequipa;regional;-16.43858954;-71.57076901;-1945299.068;2833899.419
arequipa;regional;-16.43854204;-71.57073986;-1945293.857;2833903.343
arequipa;regional;-16.43849441;-71.57071052;-1945288.633;2833907.289
arequipa;regional;-16.43844729;-71.57068174;-1945283.463;2833911.167
arequipa;regional;-16.43839979;-71.57065369;-1945278.238;2833914.965
arequipa;regional;-16.43835117;-71.57062604;-1945272.876;2833918.734
arequipa;regional;-16.43830163;-71.57059848;-1945267.406;2833922.504
arequipa;regional;-16.43825066;-71.57057047;-1945261.773;2833926.344
arequipa;regional;-16.43819835;-71.57054177;-1945255.992;2833930.279
arequipa;regional;-16.43814597;-71.57051225;-1945250.213;2833934.309
arequipa;regional;-16.43809514;-71.57048225;-1945244.621;2833938.372
arequipa;regional;-16.43804862;-71.57045466;-1945239.505;2833942.106
arequipa;regional;-16.43800596;-71.57042897;-1945234.819;2833945.575
arequipa;regional;-16.43793979;-71.57038849;-1945227.559;2833951.026
arequipa;regional;-16.43788461;-71.57035453;-1945221.506;2833955.596
arequipa;regional;-16.43785014;-71.57033393;-1945217.718;2833958.38
arequipa;regional;-16.43781029;-71.57031069;-1945213.331;2833961.534
arequipa;regional;-16.43776455;-71.57028513;-1945208.282;2833965.028
arequipa;regional;-16.43771497;-71.57025669;-1945202.817;2833968.898
arequipa;regional;-16.43766186;-71.57022506;-1945196.979;2833973.176
arequipa;regional;-16.43760717;-71.57019126;-1945190.982;2833977.721
arequipa;regional;-16.43755129;-71.57015553;-1945184.87;2833982.5
arequipa;regional;-16.43749543;-71.57011914;-1945178.768;2833987.353
arequipa;regional;-16.43743959;-71.57008315;-1945172.665;2833992.161
arequipa;regional;-16.43738366;-71.57004782;-1945166.542;2833996.895
arequipa;regional;-16.43732773;-71.5700129;-1945160.413;2834001.583
arequipa;regional;-16.4372722;-71.56997759;-1945154.337;2834006.31
arequipa;regional;-16.43721698;-71.56994209;-1945148.3;2834011.054
arequipa;regional;-16.43716191;-71.5699068;-1945142.276;2834015.772
arequipa;regional;-16.43710693;-71.56987157;-1945136.263;2834020.482
arequipa;regional;-16.4370519;-71.56983659;-1945130.242;2834025.165
arequipa;regional;-16.43699685;-71.56980187;-1945124.214;2834029.819
arequipa;regional;-16.43694203;-71.56976736;-1945118.212;2834034.446
arequipa;regional;-16.43688747;-71.56973397;-1945112.225;2834038.942
arequipa;regional;-16.43683327;-71.56970002;-1945106.288;2834043.498
arequipa;regional;-16.43677907;-71.56966599;-1945100.351;2834048.062
arequipa;regional;-16.43672444;-71.56963214;-1945094.362;2834052.611
arequipa;regional;-16.43666985;-71.56959859;-1945088.375;2834057.126
arequipa;regional;-16.43661577;-71.56956515;-1945082.444;2834061.622
arequipa;regional;-16.43656173;-71.56953108;-1945076.528;2834066.189
arequipa;regional;-16.4365071;-71.56949628;-1945070.551;2834070.845
arequipa;regional;-16.43645165;-71.56946064;-1945064.487;2834075.609
arequipa;regional;-16.43639563;-71.56942519;-1945058.355;2834080.357
arequipa;regional;-16.43633915;-71.56939012;-1945052.164;2834085.069
arequipa;regional;-16.43628374;-71.56935592;-1945046.088;2834089.669
arequipa;regional;-16.43623237;-71.5693243;-1945040.453;2834093.923
arequipa;regional;-16.43619031;-71.56929651;-1945035.865;2834097.621
arequipa;regional;-16.43614157;-71.56926319;-1945030.561;2834102.034
arequipa;regional;-16.43610528;-71.56924022;-1945026.587;2834105.111
arequipa;regional;-16.43606167;-71.56921439;-1945021.792;2834108.608
arequipa;regional;-16.43600535;-71.56918076;-1945015.602;2834113.154
arequipa;regional;-16.435945;-71.56914378;-1945008.98;2834118.133
arequipa;regional;-16.43587859;-71.56910398;-1945001.683;2834123.512
arequipa;regional;-16.43580733;-71.56906206;-1944993.842;2834129.192
arequipa;regional;-16.43573352;-71.56901766;-1944985.733;2834135.187
arequipa;regional;-16.435657;-71.56897028;-1944977.345;2834141.556
arequipa;regional;-16.43558832;-71.56892804;-1944969.81;2834147.24
arequipa;regional;-16.43551844;-71.56888512;-1944962.145;2834153.017
arequipa;regional;-16.43546198;-71.56885082;-1944955.947;2834157.641
arequipa;regional;-16.4354151;-71.56882218;-1944950.802;2834161.499
arequipa;regional;-16.43534921;-71.56878328;-1944943.554;2834166.768
arequipa;regional;-16.43530784;-71.56875904;-1944939.001;2834170.056
arequipa;regional;-16.43526103;-71.56873138;-1944933.853;2834173.801
arequipa;regional;-16.43521108;-71.5687013;-1944928.366;2834177.862
arequipa;regional;-16.43516015;-71.56867038;-1944922.774;2834182.032
arequipa;regional;-16.43510871;-71.56863884;-1944917.131;2834186.277
arequipa;regional;-16.43505653;-71.56860697;-1944911.405;2834190.57
arequipa;regional;-16.43500367;-71.56857486;-1944905.601;2834194.9
arequipa;regional;-16.43495019;-71.56854231;-1944899.731;2834199.287
arequipa;regional;-16.43489627;-71.56850936;-1944893.814;2834203.725
arequipa;regional;-16.43484222;-71.56847673;-1944887.877;2834208.129
arequipa;regional;-16.43478892;-71.56844425;-1944882.027;2834212.506
arequipa;regional;-16.43473824;-71.56841291;-1944876.47;2834216.719
arequipa;regional;-16.43469011;-71.56838246;-1944871.201;2834220.799
arequipa;regional;-16.4346429;-71.5683524;-1944866.036;2834224.822
arequipa;regional;-16.43459492;-71.56832303;-1944860.771;2834228.777
arequipa;regional;-16.43454628;-71.56829408;-1944855.424;2834232.693
arequipa;regional;-16.43449803;-71.5682647;-1944850.128;2834236.652
arequipa;regional;-16.43445018;-71.56823535;-1944844.877;2834240.603
arequipa;regional;-16.43440239;-71.56820639;-1944839.63;2834244.509
arequipa;regional;-16.43435475;-71.56817698;-1944834.406;2834248.465
arequipa;regional;-16.43430541;-71.56814624;-1944828.999;2834252.592
arequipa;regional;-16.43425443;-71.56811407;-1944823.417;2834256.905
arequipa;regional;-16.43420284;-71.56808164;-1944817.767;2834261.254
arequipa;regional;-16.43415137;-71.56804895;-1944812.135;2834265.63
arequipa;regional;-16.43409968;-71.56801706;-1944806.466;2834269.919
arequipa;regional;-16.43404842;-71.56798579;-1944800.84;2834274.133
arequipa;regional;-16.43399876;-71.56795596;-1944795.384;2834278.161
arequipa;regional;-16.4339511;-71.56792766;-1944790.143;2834281.99
arequipa;regional;-16.43390619;-71.56790057;-1944785.21;2834285.647
arequipa;regional;-16.43386563;-71.56787584;-1944780.759;2834288.98
arequipa;regional;-16.43380544;-71.56783944;-1944774.149;2834293.89
arequipa;regional;-16.43375749;-71.56781036;-1944768.884;2834297.812
arequipa;regional;-16.43372644;-71.56779153;-1944765.474;2834300.352
arequipa;regional;-16.43369254;-71.56777091;-1944761.753;2834303.131
arequipa;regional;-16.43365639;-71.56774901;-1944757.783;2834306.085
arequipa;regional;-16.4336173;-71.56772545;-1944753.49;2834309.265
arequipa;regional;-16.43357559;-71.56770028;-1944748.909;2834312.663
arequipa;regional;-16.43353173;-71.56767356;-1944744.095;2834316.264
arequipa;regional;-16.43348739;-71.56764628;-1944739.231;2834319.935
arequipa;regional;-16.43344322;-71.56761929;-1944734.383;2834323.57
arequipa;regional;-16.43339815;-71.56759232;-1944729.43;2834327.215
arequipa;regional;-16.43335221;-71.56756508;-1944724.379;2834330.902
arequipa;regional;-16.43330699;-71.56753813;-1944719.408;2834334.547
arequipa;regional;-16.43326341;-71.56751254;-1944714.612;2834338.015
arequipa;regional;-16.43322092;-71.56748762;-1944709.936;2834341.394
arequipa;regional;-16.43317819;-71.56746276;-1944705.232;2834344.77
arequipa;regional;-16.43313555;-71.5674368;-1944700.551;2834348.269
arequipa;regional;-16.43309282;-71.56741025;-1944695.867;2834351.836
arequipa;regional;-16.43304951;-71.56738313;-1944691.123;2834355.475
arequipa;regional;-16.43300572;-71.5673555;-1944686.328;2834359.178
arequipa;regional;-16.43296125;-71.5673273;-1944681.46;2834362.954
arequipa;regional;-16.43291548;-71.56729795;-1944676.455;2834366.878
arequipa;regional;-16.43286875;-71.56726774;-1944671.348;2834370.913
arequipa;regional;-16.4328215;-71.56723735;-1944666.182;2834374.974
arequipa;regional;-16.43277687;-71.56720921;-1944661.295;2834378.745
arequipa;regional;-16.43273712;-71.56718449;-1944656.938;2834382.065
arequipa;regional;-16.43270188;-71.56716242;-1944653.078;2834385.028
arequipa;regional;-16.43266837;-71.56714126;-1944649.409;2834387.863
arequipa;regional;-16.43263733;-71.56712199;-1944646.007;2834390.451
arequipa;regional;-16.43261007;-71.56710482;-1944643.022;2834392.753
arequipa;regional;-16.43258329;-71.5670883;-1944640.084;2834394.976
arequipa;regional;-16.43255459;-71.56707067;-1944636.936;2834397.348
arequipa;regional;-16.43252315;-71.56705158;-1944633.484;2834399.922
arequipa;regional;-16.43248937;-71.56703104;-1944629.776;2834402.691
arequipa;regional;-16.43245309;-71.56700919;-1944625.791;2834405.641
arequipa;regional;-16.43241431;-71.56698594;-1944621.53;2834408.783
arequipa;regional;-16.4323737;-71.56696116;-1944617.072;2834412.121
arequipa;regional;-16.432332;-71.56693556;-1944612.497;2834415.567
arequipa;regional;-16.43228962;-71.56690936;-1944607.851;2834419.089
arequipa;regional;-16.43224673;-71.56688312;-1944603.144;2834422.623
arequipa;regional;-16.43220401;-71.56685719;-1944598.454;2834426.12
arequipa;regional;-16.43216184;-71.56683174;-1944593.822;2834429.555
arequipa;regional;-16.43212029;-71.56680666;-1944589.258;2834432.94
arequipa;regional;-16.43207907;-71.5667818;-1944584.73;2834436.295
arequipa;regional;-16.43203798;-71.56675646;-1944580.225;2834439.704
arequipa;regional;-16.43199802;-71.56673171;-1944575.844;2834443.03
arequipa;regional;-16.43195958;-71.56670761;-1944571.632;2834446.264
arequipa;regional;-16.43192236;-71.56668446;-1944567.553;2834449.373
arequipa;regional;-16.43188576;-71.566662;-1944563.538;2834452.397
arequipa;regional;-16.43184939;-71.56663949;-1944559.551;2834455.422
arequipa;regional;-16.43181416;-71.56661761;-1944555.689;2834458.362
arequipa;regional;-16.43177998;-71.56659655;-1944551.94;2834461.195
arequipa;regional;-16.43174657;-71.56657591;-1944548.276;2834463.971
arequipa;regional;-16.43171422;-71.56655591;-1944544.729;2834466.659
arequipa;regional;-16.4316845;-71.56653719;-1944541.474;2834469.17
arequipa;regional;-16.43165848;-71.56652068;-1944538.627;2834471.38
arequipa;regional;-16.43164105;-71.56650974;-1944536.717;2834472.847
arequipa;regional;-16.43162031;-71.56649711;-1944534.441;2834474.55
arequipa;regional;-16.4315947;-71.56648338;-1944531.606;2834476.44
arequipa;regional;-16.43157328;-71.56647269;-1944529.226;2834477.932
arequipa;regional;-16.43155129;-71.56646245;-1944526.772;2834479.379
arequipa;regional;-16.43153407;-71.56645388;-1944524.858;2834480.576
arequipa;regional;-16.431509;-71.5664414;-1944522.07;2834482.317
arequipa;regional;-16.43147769;-71.56642798;-1944518.563;2834484.247
arequipa;regional;-16.43143;-71.56642;-1944513.062;2834485.774
arequipa;regional;-16.43139105;-71.56642308;-1944508.449;2834485.933
arequipa;regional;-16.43134469;-71.56644277;-1944502.757;2834484.306
arequipa;regional;-16.43131206;-71.56646463;-1944498.65;2834482.255
arequipa;regional;-16.43127455;-71.56649354;-1944493.88;2834479.468
arequipa;regional;-16.43125794;-71.56650769;-1944491.752;2834478.08
arequipa;regional;-16.43123619;-71.56652489;-1944488.981;2834476.415
arequipa;regional;-16.43120908;-71.5665447;-1944485.547;2834474.524
arequipa;regional;-16.43117706;-71.56656679;-1944481.509;2834472.438
arequipa;regional;-16.43113985;-71.56659121;-1944476.832;2834470.155
arequipa;regional;-16.43110414;-71.56661365;-1944472.355;2834468.078
arequipa;regional;-16.43107276;-71.56663246;-1944468.433;2834466.356
arequipa;regional;-16.43104126;-71.56665131;-1944464.496;2834464.63
arequipa;regional;-16.43100835;-71.56667097;-1944460.383;2834462.831
arequipa;regional;-16.43097416;-71.56669182;-1944456.106;2834460.914
arequipa;regional;-16.43093774;-71.56671392;-1944451.55;2834458.886
arequipa;regional;-16.4308992;-71.56673712;-1944446.732;2834456.759
arequipa;regional;-16.43085992;-71.5667603;-1944441.826;2834454.644
arequipa;regional;-16.43082147;-71.56678335;-1944437.021;2834452.533
arequipa;regional;-16.43078461;-71.56680554;-1944432.413;2834450.5
arequipa;regional;-16.43075055;-71.56682559;-1944428.16;2834448.672
arequipa;regional;-16.43071701;-71.56684556;-1944423.97;2834446.846
