node1,node2,length,startLon,startLat,endLon,endLat,endNodeL,startNodeL,startYear,endYear,tipLabel
298,131,0.70963834450905,-71.5867003837847,-16.3480043292368,-71.526360000009,-16.4148250000015,15.673792333264,14.964153988755,2017.35255343631,2018.06219178082,22_2018_2018-01-24
306,139,0.163706161243953,-71.6048493944413,-16.3355475134024,-71.6050500000099,-16.3419630000007,15.6847512373739,15.5210450761299,2017.90944452369,2018.07315068493,35_2018_2018-01-28
305,138,0.407579809346328,-71.6074561923739,-16.3377287748654,-71.6176800000136,-16.351607999998,15.7203676757296,15.3127878663833,2017.70118731394,2018.10876712329,51_2018_2018-02-10
299,132,0.34127696291539,-71.5966686882899,-16.3477018984556,-71.5988299999961,-16.3522820000039,15.7203676757296,15.3790907128142,2017.76749016037,2018.10876712329,52_2018_2018-02-10
306,307,0.239901577105553,-71.6048493944413,-16.3355475134024,-71.6033761151719,-16.3277813039249,15.7609466532355,15.5210450761299,2017.90944452369,2018.14934610079,NA
226,58,0.186117502774461,-71.5442347033618,-16.3217758362534,-71.5437299999978,-16.3240999999986,15.797080004496,15.6109625017215,2017.99936194928,2018.18547945205,89_2018_2018-03-10
210,43,0.25048689274889,-71.527199180166,-16.4166093502963,-71.5269800000021,-16.4147070000011,15.8162580866875,15.5657711939386,2017.9541706415,2018.20465753425,92_2018_2018-03-17
289,122,1.58966815567813,-71.5489104340502,-16.3257141206615,-71.5264739999992,-16.4331999999995,15.8244772647696,14.2348091090915,2016.62320855665,2018.21287671233,93_2018_2018-03-20
227,59,0.49960620527505,-71.5724244237067,-16.3502124728907,-71.5663199999926,-16.3534600000002,15.8381758949065,15.3385696896314,2017.72696913719,2018.22657534247,107_2018_2018-03-25
269,101,0.251356921619548,-71.6114496290703,-16.3472106569964,-71.6123799999944,-16.3454250000036,15.871052607235,15.6196956856155,2018.00809513317,2018.25945205479,140_2018_2018-04-06
209,211,0.653364359800373,-71.5153950302089,-16.3949709553463,-71.508589369466,-16.3961380000267,15.8767358881239,15.2233715283235,2017.61177097588,2018.26513533568,NA
292,294,0.334223470816409,-71.5557055553305,-16.3334261142542,-71.5427305021778,-16.3519474557659,15.8932655647717,15.5590420939553,2017.94744154151,2018.28166501233,NA
210,42,0.351856755761998,-71.527199180166,-16.4166093502963,-71.5390850000077,-16.4471260000008,15.9176279497006,15.5657711939386,2017.9541706415,2018.30602739726,162_2018_2018-04-23
224,56,1.13394885005487,-71.5640059085634,-16.3317811886476,-71.5836600000033,-16.3191700000018,15.9422854839474,14.8083366338925,2017.19673608145,2018.33068493151,186_2018_2018-05-02
292,293,0.392269238405493,-71.5557055553305,-16.3334261142542,-71.6169141730851,-16.3049770680552,15.9513113323608,15.5590420939553,2017.94744154151,2018.33971077992,NA
