mean_branch_dispersal_velocity	weighted_branch_dispersal_velocity	branch_dispersal_velocity_variation_among_branches	original_diffusion_coefficient	weighted_diffusion_coefficient	diffusion_coefficient_variation_among_branches	isolation_by_distance_signal_rS	isolation_by_distance_signal_rP1	isolation_by_distance_signal_rP2
7.59294304273747	3.44884572519525	1.89433880000506	20.2283855033925	14.1827131294658	7.35981988799297	0.392307847618627	0.466331641238914	0.399172249009036
8.35493093542199	3.16442345720147	2.08036571389375	23.8598041430934	13.0081542743147	8.7114824109311	0.388210856348269	0.486722348613414	0.411684657133904
8.47399456906304	3.44138330811248	2.70924597092256	20.5859150682146	13.5324634006131	7.70341285261776	0.384134752887708	0.471855076494833	0.403753800457993
7.72177089350418	3.51131928769432	1.95978061117786	18.7865903739608	14.6656666618148	7.09917619990061	0.39623674066319	0.438022195453512	0.376366112836279
7.73065531758597	3.47621834680879	1.85205500330402	22.6988817384335	14.1466461176738	7.76571497498168	0.389305381057855	0.414322286532037	0.357717884608055
8.28111445969389	3.37291087881635	1.78442121447877	19.0532029991212	14.1644409900581	6.3873185285221	0.40733317323928	0.480689605607949	0.409510220515625
8.68580600300464	3.56563388217678	1.94686847701527	26.1586757631308	14.6922395359542	8.4584519733593	0.387196504883652	0.516578226490569	0.436144689719266
7.92250889943736	3.42826398627842	1.91625132676834	18.7313176367494	13.6872926693323	8.18816602093467	0.4064740119992	0.436328727999048	0.37790998718623
9.49847549637603	3.44561279259174	3.70234171699219	23.1537594274761	13.4394244635529	7.94466696076806	0.396973445966989	0.428899751472342	0.370864360281334
8.09901980385432	3.36243854273776	2.28257137828358	18.8807809630323	13.4538511830252	7.48205098537876	0.403737233018166	0.398665057400021	0.353025988517587
7.8766181117865	3.599358311027	1.70268627304609	19.7863111974947	15.0909408008562	6.72080560960676	0.385674015762175	0.519077729662262	0.437195293965305
7.35214101142682	3.6312479817887	1.79104284342572	19.6224435169129	15.0427447682505	7.54292536681875	0.399429139922169	0.382419784323974	0.339510490347236
